,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Agility,Balance,Marking,Positioning,Sprint_Speed,Vision,Finishing
5095,Jordan Veretout,79,CM,,800,4,3,M \ H,69,71,80,78,72,72,"176cm | 5'9""",23,442,2143,76,76,69,73,66,78,66
5096,Federico Chiesa,79,RW,,700,4,4,M \ H,84,76,71,82,44,67,"175cm | 5'9""",58,424,1972,87,78,65,79,80,71,72
5097,Duván Zapata,79,ST,,950,3,4,M \ M,73,79,52,73,37,80,"189cm | 6'2""",25,394,1824,64,58,52,79,76,46,82
5098,Ben Arfa,79,CAM,,950,5,4,M \ L,73,74,75,83,31,61,"178cm | 5'10""",315,397,1934,82,79,31,72,69,78,70
5099,Ferland Mendy,79,LB,,1.6K,4,5,H \ M,89,64,73,79,73,79,"178cm | 5'10""",90,457,2095,78,78,68,76,87,74,62
5100,Allan Saint-Maximin,79,RW,,2.2K,4,4,H \ L,92,72,69,85,23,63,"173cm | 5'8""",12,404,1857,94,88,26,75,92,69,70
5101,Nicolas Pépé,79,RM,,700,4,3,H \ M,87,76,69,81,27,59,"183cm | 6'0""",79,399,1886,92,76,29,79,83,73,76
5102,Santiago Arias,79,RB,,1.1K,3,3,H \ M,86,53,70,76,76,77,"178cm | 5'10""",56,438,2029,79,78,76,70,87,64,51
5103,Éder Militão,79,CB,,750,2,2,M \ H,78,50,69,71,78,81,"186cm | 6'1""",134,427,1977,76,67,79,60,75,62,47
5104,Pozuelo,79,CAM,,1.1K,4,5,H \ M,62,68,77,82,50,58,"172cm | 5'8""",30,397,1964,79,86,46,77,59,86,62
5105,Abdou Diallo,78,CB,,850,3,3,H \ M,73,37,68,72,78,77,"186cm | 6'1""",144,405,1891,74,67,74,56,77,68,38
5106,Manuel Akanji,78,CB,,950,2,3,M \ M,80,42,65,70,78,77,"187cm | 6'2""",187,412,1867,69,66,80,33,84,66,36
5107,Guerreiro,78,LB,,750,4,3,H \ M,75,74,82,84,71,59,"170cm | 5'7""",43,445,2171,88,86,67,76,69,79,72
5108,Luke Shaw,78,LB,,850,3,2,H \ M,83,52,71,77,76,72,"181cm | 5'11""",123,431,2027,74,74,74,73,84,67,44
5109,Yerry Mina,78,CB,,800,2,2,M \ H,54,54,56,58,78,83,"195cm | 6'5""",142,383,1770,53,34,79,48,62,54,51
5110,Kurt Zouma,78,CB,,900,2,3,M \ M,62,52,58,55,76,83,"190cm | 6'3""",97,386,1848,45,52,74,53,66,57,47
5111,Franck Yannick Kessié,78,CM,,850,3,4,H \ H,73,71,71,77,78,88,"183cm | 6'0""",187,458,2159,68,79,80,76,75,70,64
5112,Nemanja Gudelj,78,CDM,,700,3,2,M \ M,62,70,76,68,74,87,"187cm | 6'2""",47,437,2119,62,57,72,67,65,71,58
5113,Mário Rui,78,LB,,1K,3,3,H \ M,84,49,72,78,72,69,"170cm | 5'7""",85,424,2074,88,89,70,59,81,64,27
5114,Vlad Chiriches,78,CB,,700,2,3,M \ M,67,64,56,63,80,71,"184cm | 6'0""",58,401,1880,57,72,83,36,67,46,56
5115,Juan Jesus,78,CB,,750,2,2,L \ H,77,33,53,60,78,82,"185cm | 6'1""",154,383,1765,68,58,77,38,76,34,20
5116,Santiago Arias,78,RB,,3.4K,3,3,H \ M,85,53,69,75,74,77,"178cm | 5'10""",98,433,2011,78,77,74,70,86,64,51
5117,Martín Cáceres,78,CB,,5K,2,3,M \ H,76,51,64,66,79,73,"180cm | 5'11""",36,409,1980,79,74,80,50,74,58,37
5118,Bartolomeu Quissanga,78,CB,,700,2,3,M \ H,75,37,50,60,79,76,"180cm | 5'11""",55,377,1721,62,76,80,31,73,28,30
5119,Julian Baumgartlinger,78,CDM,,700,2,3,M \ H,70,49,69,69,77,82,"183cm | 6'0""",86,416,1963,65,64,76,62,71,64,39
5120,Mitchell Weiser,78,RB,,700,4,4,H \ M,84,62,75,84,72,69,"176cm | 5'9""",115,446,2095,86,78,71,74,84,79,63
5121,Wendell,78,LB,,850,4,2,H \ M,86,49,73,78,72,72,"176cm | 5'9""",100,430,2027,78,77,69,69,86,69,37
5122,Miguel Layún,78,RB,,7.9K,3,5,H \ H,76,72,75,75,76,70,"180cm | 5'11""",34,444,2147,72,78,79,73,76,71,67
5123,Michail Antonio,78,ST,,700,4,3,H \ M,83,73,70,78,53,79,"178cm | 5'10""",170,436,2069,84,76,50,76,84,68,73
5124,Nacer Chadli,78,LM,,1K,4,4,M \ M,76,75,75,78,46,76,"187cm | 6'2""",51,426,2022,65,54,41,77,78,75,73
5125,Nico Schulz,78,LWB,,4K,3,2,H \ M,87,51,72,77,72,72,"180cm | 5'11""",13,431,1977,76,73,72,72,87,67,48
5126,Jeremain Lens,78,RM,,700,4,4,H \ M,90,75,73,79,36,71,"178cm | 5'10""",54,424,1997,75,79,35,71,90,75,74
5127,Adriano,78,LB,,750,4,5,H \ M,75,71,77,81,77,71,"172cm | 5'8""",54,452,2174,77,76,78,77,73,69,59
5128,Capa,78,RB,,950,3,4,H \ H,84,63,69,75,71,84,"175cm | 5'9""",46,446,2083,75,86,68,76,86,72,56
5129,Maximilian Arnold,78,CM,,700,3,3,H \ M,65,80,74,77,71,69,"184cm | 6'0""",54,436,2096,71,67,75,75,64,74,77
5130,Jérôme Roussillon,78,LB,,4K,3,3,H \ M,87,65,72,76,73,78,"175cm | 5'9""",276,451,2104,77,78,67,71,87,71,64
5131,Tanguy Ndombele,78,CM,,1.3K,4,3,H \ H,80,66,75,83,70,77,"181cm | 5'11""",145,451,2112,83,82,69,62,76,79,59
5132,Cristiano Piccini,78,RB,,1K,4,2,M \ H,75,41,66,74,76,79,"189cm | 6'2""",77,411,1892,63,65,74,64,76,55,32
5133,Nacer Chadli,78,LM,,0,4,4,M \ M,76,75,75,78,46,76,"187cm | 6'2""",-7,426,2022,65,54,41,77,78,75,73
5134,Sébastien Haller,78,ST,,2.2K,3,2,H \ M,73,76,56,73,41,76,"190cm | 6'3""",77,395,1839,66,53,32,79,77,70,79
5135,Daniel Podence,78,LM,,700,4,4,H \ M,93,64,70,84,33,49,"165cm | 5'5""",119,393,1866,92,94,42,76,92,77,66
5136,Andriy Pyatov,78,GK,,700,1,3,M \ M,75,72,82,82,44,81,"190cm | 6'3""",81,436,856,58,32,12,14,44,63,9
5137,André Onana,78,GK,,700,1,3,M \ M,82,77,84,78,64,71,"187cm | 6'2""",73,456,1015,68,53,12,11,62,60,12
5138,Allan Saint-Maximin,78,RW,,2.3K,4,4,H \ L,91,71,68,84,23,60,"173cm | 5'8""",94,397,1836,93,87,26,74,91,68,70
5139,Wylan Cyprien,78,CM,,800,4,3,H \ M,78,75,77,79,74,79,"180cm | 5'11""",178,462,2179,80,75,74,69,78,76,74
5140,Niklas Stark,78,CB,,950,2,3,H \ M,76,53,66,67,79,75,"190cm | 6'3""",70,416,1878,63,62,78,52,78,71,50
5141,Marvin Plattenhardt,78,LB,,1K,3,3,M \ M,75,55,77,75,74,72,"181cm | 5'11""",60,428,2075,68,74,76,67,76,65,43
5142,Garry Mendes Rodrigues,78,LM,,2.4K,4,3,M \ M,90,71,71,79,43,69,"173cm | 5'8""",38,423,2005,91,87,42,75,90,70,71
5143,Joshua King,78,CF,,700,4,3,M \ M,88,78,68,77,37,71,"184cm | 6'0""",268,419,1942,75,71,33,80,91,71,81
5144,Callum Wilson,78,ST,,700,4,3,H \ M,87,75,64,75,38,73,"180cm | 5'11""",201,412,1920,74,74,29,79,88,71,80
5145,Kyriakos Papadopoulos,78,CB,,700,2,3,L \ H,59,42,48,48,77,83,"185cm | 6'1""",106,357,1727,53,60,77,35,59,44,24
5146,Sebastian De Maio,78,CB,,9.5K,2,3,M \ H,64,33,37,55,80,81,"190cm | 6'3""",51,350,1608,54,54,82,19,67,34,20
5147,Lucas Pratto,78,ST,,700,4,3,H \ M,69,78,68,74,47,82,"187cm | 6'2""",73,418,2001,67,64,48,80,72,73,77
5148,Juan Fernando Quintero,78,CAM,,700,4,2,M \ L,72,71,78,83,38,41,"168cm | 5'6""",98,383,1884,90,91,52,62,71,84,66
5149,Gonzalo Martínez,78,CAM,,700,4,2,H \ L,88,74,71,84,32,58,"172cm | 5'8""",84,407,1915,92,86,41,70,88,72,70
5150,Carlos Tévez,78,CAM,,700,4,3,M \ L,71,77,74,78,43,74,"171cm | 5'7""",125,417,1999,77,74,35,78,70,78,77
5151,Wilmar Barrios,78,CDM,,3.2K,3,3,M \ H,73,38,65,69,79,82,"178cm | 5'10""",33,406,1858,75,73,85,60,71,65,30
5152,Emiliano Rigoni,78,RM,,8.4K,4,5,M \ L,90,73,74,79,46,61,"178cm | 5'10""",50,423,1992,83,68,51,75,90,74,73
5153,Duván Zapata,78,ST,,1.9K,3,4,M \ M,72,78,52,72,37,78,"189cm | 6'2""",76,389,1810,64,58,52,78,75,46,81
5154,Eljero Elia,78,LM,,700,5,3,M \ M,91,70,68,84,35,67,"176cm | 5'9""",81,415,1924,90,79,38,73,90,67,67
5155,Volkan Babacan,78,GK,,700,1,2,M \ M,79,77,68,80,49,81,"192cm | 6'4""",64,434,914,58,50,22,17,61,43,15
5156,Pascal Groß,78,CAM,,700,4,4,H \ H,66,72,82,75,61,75,"181cm | 5'11""",39,431,2091,66,73,57,76,67,84,72
5157,Mathew Ryan,78,GK,,700,1,4,M \ M,78,74,84,80,53,77,"184cm | 6'0""",128,446,1007,53,50,10,10,52,68,11
5158,Enis Bardhi,78,CM,,700,4,4,H \ M,69,78,79,80,64,55,"172cm | 5'8""",94,425,2099,76,81,65,76,64,76,75
5159,Johan Mojica,78,LWB,,700,3,2,H \ M,90,65,74,76,71,71,"185cm | 6'1""",91,447,2065,74,61,67,69,90,65,62
5160,Hans Vanaken,78,CAM,,700,4,5,H \ H,51,73,80,75,61,72,"195cm | 6'5""",63,412,1985,55,58,68,81,56,83,71
5161,Marvelous Nakamba,78,CDM,,700,3,2,M \ H,76,50,63,73,77,84,"176cm | 5'9""",53,423,1951,78,78,80,55,75,68,36
5162,Leander Dendoncker,78,CB,,10K,2,4,H \ H,65,71,76,68,77,84,"189cm | 6'2""",38,441,2094,57,53,76,71,68,76,66
5163,André Schürrle,78,LM,,850,3,4,H \ H,78,80,73,77,47,70,"184cm | 6'0""",79,425,2065,73,74,47,79,78,76,78
5164,Romain Alessandrini,78,RM,,800,4,4,H \ M,89,77,74,81,48,65,"173cm | 5'8""",155,434,2073,93,89,53,75,90,74,74
5165,Lisandro López,78,ST,,700,4,4,H \ H,80,77,71,78,46,72,"174cm | 5'9""",105,424,2056,84,80,25,80,83,71,77
5166,Mehdi Carcela-Gonzalez,78,RM,,700,4,3,H \ L,85,73,71,84,34,56,"176cm | 5'9""",128,403,1947,89,80,26,74,80,69,72
5167,Lukas Podolski,78,CAM,,750,4,3,M \ L,75,81,75,76,46,76,"182cm | 6'0""",78,429,2072,67,70,54,75,75,79,77
5168,Keisuke Honda,78,RM,,3.5K,4,3,M \ H,76,73,80,81,53,65,"182cm | 6'0""",30,428,2102,75,77,59,74,76,81,65
5169,Hernanes,78,CM,,0,4,5,M \ M,61,68,82,75,66,68,"180cm | 5'11""",24,420,2075,72,75,72,56,59,86,57
5170,Loren,78,ST,,700,3,3,M \ M,65,82,56,76,32,57,"188cm | 6'2""",111,368,1738,60,57,55,75,66,60,86
5171,Garry Mendes Rodrigues,78,LM,,700,4,3,M \ M,90,71,71,79,43,69,"173cm | 5'8""",54,423,2005,91,87,42,75,90,70,71
5172,Martín Cáceres,78,CB,,700,2,3,M \ H,76,51,64,66,79,73,"180cm | 5'11""",61,409,1980,79,74,80,50,74,58,37
5173,Sebastian De Maio,78,CB,,700,2,3,M \ H,64,33,37,55,80,81,"190cm | 6'3""",13,350,1608,54,54,82,19,67,34,20
5174,Miguel Layún,78,RB,,700,3,5,H \ H,76,72,75,75,76,70,"180cm | 5'11""",16,444,2147,72,78,79,73,76,71,67
5175,Jadon Sancho,78,RM,,800,5,3,M \ M,87,64,69,84,33,55,"180cm | 5'11""",120,392,1815,91,88,31,68,84,71,66
5176,Daniel Ginczek,78,ST,,700,3,4,H \ M,76,77,51,68,38,80,"190cm | 6'3""",28,390,1802,54,53,30,80,80,58,78
5177,Danny da Costa,78,RWB,,700,3,3,H \ M,83,50,72,73,77,81,"187cm | 6'2""",85,436,2007,69,62,77,68,87,65,39
5178,Gregoire Defrel,78,ST,,700,4,3,H \ M,88,78,71,82,36,56,"179cm | 5'10""",53,411,1918,83,72,51,82,88,76,78
5179,Gervais Yao Kouassi,78,LW,,700,3,3,H \ L,90,70,71,79,35,60,"179cm | 5'10""",66,405,1890,88,76,35,78,90,74,72
5180,Eremenko,78,CAM,,0,4,4,M \ H,68,74,80,77,54,69,"185cm | 6'1""",30,422,2039,70,73,59,73,68,85,69
5181,Thilo Kehrer,78,CB,,1K,3,5,M \ H,75,44,60,67,78,76,"186cm | 6'1""",29,400,1859,71,67,72,49,76,58,37
5182,Max Gradel,78,LW,,700,4,3,H \ M,84,77,72,81,42,62,"177cm | 5'10""",58,418,2003,85,71,31,77,84,70,75
5183,Kenny Lala,78,RWB,,700,3,3,H \ M,80,54,73,76,73,75,"178cm | 5'10""",47,431,2032,67,70,73,77,81,61,44
5184,Borja Iglesias,78,ST,,700,3,3,H \ M,69,79,61,73,31,76,"187cm | 6'2""",39,389,1798,57,88,33,79,72,70,83
5185,Dakonam Djené,78,CB,,750,2,4,M \ H,76,37,58,59,78,76,"176cm | 5'9""",29,384,1823,76,72,68,49,76,39,29
5186,Wesley,78,ST,,700,4,3,H \ H,75,74,69,72,35,84,"191cm | 6'3""",21,409,1827,43,42,35,72,79,69,75
5187,Leandro Trossard,78,LW,,700,4,4,H \ M,83,80,73,82,30,63,"172cm | 5'8""",32,411,1991,94,88,41,73,76,73,81
5188,Miralem Sulejmani,78,LM,,700,3,3,M \ M,86,75,74,80,31,57,"178cm | 5'10""",35,403,1917,84,79,27,77,89,69,75
5189,Gonzalo Martínez,78,CAM,,700,4,2,H \ L,88,74,71,84,32,58,"172cm | 5'8""",17,407,1915,92,86,41,70,88,72,70
5190,Alberto Moreno,77,LB,,850,3,3,H \ M,86,65,68,77,70,72,"171cm | 5'7""",184,438,2038,84,87,68,69,87,58,59
5191,Thilo Kehrer,77,CB,,3.6K,3,5,M \ H,75,43,57,65,77,73,"186cm | 6'1""",84,390,1820,69,65,72,48,76,56,37
5192,Eric Maxim Choupo-Moting,77,LM,,700,4,4,M \ M,77,73,69,80,38,71,"191cm | 6'3""",63,408,1916,76,66,31,77,78,70,75
5193,Joaquín Correa,77,LM,,2.4K,4,4,H \ M,78,71,74,79,37,67,"189cm | 6'2""",54,406,1857,78,61,39,74,79,75,70
5194,Jordan Lukaku,77,LM,,700,4,4,H \ M,91,61,70,79,71,80,"177cm | 5'10""",124,452,2065,78,79,66,61,93,68,54
5195,Felipe Caicedo,77,ST,,700,3,3,M \ M,69,74,63,72,44,80,"183cm | 6'0""",96,402,1939,61,67,32,82,69,61,72
5196,Troy Deeney,77,ST,,700,2,3,H \ M,56,78,66,69,35,84,"183cm | 6'0""",76,388,1914,62,71,34,77,57,74,76
5197,Aleix Vidal,77,RB,,1.4K,4,4,H \ M,91,67,72,80,70,72,"177cm | 5'10""",59,452,2073,77,77,73,66,93,70,67
5198,Carlos Sánchez,77,CDM,,700,3,3,M \ M,67,58,70,69,75,84,"182cm | 6'0""",84,423,1959,64,41,70,58,66,68,48
5199,Hernán Pérez,77,RM,,750,4,4,H \ M,77,74,73,78,39,72,"180cm | 5'11""",149,413,1947,75,69,54,79,76,72,70
5200,Denis Zakaria,77,CM,,700,3,3,M \ M,78,56,74,74,78,82,"191cm | 6'3""",106,442,1992,67,63,81,63,86,76,56
5201,Wout Weghorst,77,ST,,700,3,3,H \ H,62,75,56,68,36,83,"197cm | 6'6""",94,380,1789,64,44,37,79,69,62,79
5202,Eric Maxim Choupo-Moting,77,LM,,0,4,4,M \ M,77,73,69,80,38,71,"191cm | 6'3""",-13,408,1916,76,66,31,77,78,70,75
5203,Okay Yokuslu,77,CDM,,750,3,4,M \ H,73,70,72,73,75,83,"191cm | 6'3""",78,446,2101,62,62,73,68,74,71,65
5204,Ferland Mendy,77,LB,,3.5K,4,5,H \ M,87,63,72,79,71,77,"178cm | 5'10""",137,449,2071,78,78,67,75,86,73,62
5205,Jefferson Montero,77,LM,,10K,4,3,H \ H,90,70,71,80,29,62,"173cm | 5'8""",54,402,1889,84,85,19,73,90,72,68
5206,Georgiy Dzhikiya,77,CB,,700,2,3,H \ H,82,53,61,63,77,78,"188cm | 6'2""",45,414,1915,55,65,80,65,75,50,43
5207,Nordi Mukiele,77,CB,,800,3,3,H \ H,81,36,65,69,77,75,"185cm | 6'1""",173,403,1852,66,62,76,54,82,59,30
5208,Yussuf Poulsen,77,ST,,2K,3,3,H \ H,83,67,65,72,55,81,"193cm | 6'4""",66,423,1963,75,55,55,80,85,64,69
5209,Lucas Ocampos,77,LM,,900,4,3,H \ H,78,75,74,75,56,80,"187cm | 6'2""",60,438,2079,78,58,58,73,79,73,75
5210,Frenkie de Jong,77,CM,,9.9K,4,3,M \ M,73,56,79,84,66,65,"180cm | 5'11""",142,423,1997,83,77,69,58,74,84,52
5211,M'Baye Niang,77,LW,,0,3,4,H \ M,88,73,68,80,31,65,"184cm | 6'0""",-3,405,1895,82,65,30,77,91,72,68
5212,Alfred N'Diaye,77,CDM,,700,3,3,M \ M,71,55,65,67,74,85,"187cm | 6'2""",61,417,1868,60,57,75,51,76,64,47
5213,Papa Kouli Diop,77,CDM,,700,3,3,M \ M,52,66,68,68,76,86,"179cm | 5'10""",69,416,2039,64,68,71,59,54,65,57
5214,Wilson Eduardo,77,ST,,700,4,3,H \ M,80,78,72,77,31,66,"179cm | 5'10""",42,404,1952,73,68,25,79,81,73,76
5215,Jermain Defoe,77,ST,,8K,3,4,M \ L,68,83,60,76,26,57,"171cm | 5'7""",46,370,1844,77,87,30,85,63,65,85
5216,Blerim Džemaili,77,CM,,700,4,4,H \ M,64,76,76,76,72,73,"179cm | 5'10""",47,437,2122,68,68,78,77,65,77,70
5217,Frank Fabra,77,LB,,700,3,3,H \ L,87,55,64,77,71,81,"172cm | 5'8""",50,435,1995,85,75,66,71,88,54,50
5218,Kevin Lasagna,77,ST,,700,4,3,H \ M,88,74,60,77,29,64,"186cm | 6'1""",146,392,1833,81,72,26,80,88,58,78
5219,José Izquierdo,77,LM,,800,4,3,H \ H,91,73,67,80,37,57,"171cm | 5'7""",105,405,1879,91,84,48,75,90,71,71
5220,Caiuby,77,LM,,0,3,4,H \ M,83,74,70,73,38,81,"184cm | 6'0""",28,419,1959,73,66,37,76,87,73,73
5221,Nicolas Pallois,77,CB,,700,2,3,M \ H,57,50,60,58,77,83,"189cm | 6'2""",67,385,1765,54,34,77,22,63,52,41
5222,Giovanni Sio,77,ST,,22K,3,3,H \ L,82,76,71,76,29,75,"180cm | 5'11""",12,409,1940,79,73,40,76,85,73,77
5223,M'Baye Niang,77,LW,,700,3,4,H \ M,88,73,68,80,31,65,"184cm | 6'0""",73,405,1895,82,65,30,77,91,72,68
5224,Avilés Hurtado,77,ST,,700,3,4,H \ L,91,74,70,79,47,71,"171cm | 5'7""",84,432,2033,93,78,40,75,91,71,75
5225,Jozy Altidore,77,ST,,800,3,4,M \ L,72,76,62,69,32,86,"183cm | 6'0""",92,397,1887,69,51,15,79,74,72,78
5226,Dakonam Djené,77,CB,,1.9K,2,4,M \ H,75,37,58,59,76,74,"176cm | 5'9""",30,379,1805,76,72,67,49,75,39,29
5227,Lautaro Acosta,77,LW,,700,4,3,H \ L,93,72,68,81,39,56,"169cm | 5'7""",95,409,1951,91,91,42,75,93,74,72
5228,Yannick Bolasie,77,LM,,1.8K,5,4,H \ H,82,69,69,82,32,75,"188cm | 6'2""",43,409,1882,79,74,29,69,84,67,65
5229,Giovani dos Santos,77,CF,,1.5K,4,4,H \ L,84,74,74,81,33,52,"175cm | 5'9""",155,398,1932,88,91,34,72,84,73,73
5230,Djaniny,77,ST,,700,4,4,M \ L,82,73,67,77,35,76,"190cm | 6'3""",86,410,1909,76,67,28,78,85,72,78
5231,Carlos Villanueva,77,CAM,,700,5,3,M \ L,62,71,76,79,49,50,"173cm | 5'8""",63,387,1920,89,81,66,68,62,79,64
5232,Shoya Nakajima,77,LW,,9.5K,4,4,H \ M,91,72,72,80,37,54,"164cm | 5'5""",66,406,1969,93,91,28,75,91,75,73
5233,Diego Buonanotte,77,CAM,,700,4,4,M \ L,88,67,75,80,30,40,"161cm | 5'3""",81,380,1856,90,94,35,69,85,77,62
5234,Benjamin Moukandjo,77,ST,,4.9K,4,3,H \ L,92,75,68,77,31,66,"180cm | 5'11""",51,409,1932,83,70,34,77,93,65,79
5235,Sidcley,77,LB,,700,3,3,M \ M,81,65,70,78,74,73,"176cm | 5'9""",68,441,2068,82,83,68,76,83,69,63
5236,Vinícius Júnior,77,LW,,1K,5,4,H \ M,93,72,64,81,29,60,"177cm | 5'10""",693,399,1878,90,82,32,74,94,65,73
5237,Jermain Defoe,77,ST,,700,3,4,M \ L,68,83,60,76,26,57,"171cm | 5'7""",62,370,1844,77,87,30,85,63,65,85
5238,Benjamin Moukandjo,77,ST,,700,4,3,H \ L,92,75,68,77,31,66,"180cm | 5'11""",48,409,1932,83,70,34,77,93,65,79
5239,Yannick Bolasie,77,LW,,10K,5,4,H \ H,82,69,69,82,32,75,"188cm | 6'2""",43,409,1882,79,74,29,69,84,67,65
5240,Jefferson Montero,77,LM,,700,4,3,H \ H,90,70,71,80,29,62,"173cm | 5'8""",49,402,1889,84,85,19,73,90,72,68
5241,Yannick Bolasie,77,LW,,700,5,4,H \ H,82,69,69,82,32,75,"188cm | 6'2""",26,409,1882,79,74,29,69,84,67,65
5242,James Maddison,77,CAM,,700,4,4,H \ M,75,73,78,79,39,51,"175cm | 5'9""",50,395,1920,89,80,37,68,73,82,69
5243,Ryan Fraser,77,LM,,700,3,4,H \ M,88,66,71,80,46,55,"163cm | 5'4""",65,406,1915,94,96,45,70,85,73,70
5244,Admir Mehmedi,77,CAM,,700,3,3,M \ M,76,77,73,78,44,70,"183cm | 6'0""",41,418,1990,78,76,44,79,76,76,75
5245,Rodrigo De Paul,77,LW,,700,4,3,M \ M,77,73,78,81,35,66,"178cm | 5'10""",56,410,1936,79,73,24,74,72,76,69
5246,Martínez,77,ST,,700,3,4,H \ M,69,75,64,72,39,80,"185cm | 6'1""",122,399,1913,72,58,12,76,67,70,73
5247,Pablo,77,CB,,700,2,2,M \ M,60,52,48,60,79,77,"188cm | 6'2""",45,376,1776,70,54,79,40,65,49,49
5248,Jonas Martin,77,CM,,700,4,4,H \ M,66,69,78,75,70,75,"184cm | 6'0""",47,433,2066,66,64,67,68,71,74,65
5249,Hermoso,77,CB,,850,2,4,M \ M,85,40,67,68,79,78,"184cm | 6'0""",236,417,1953,79,72,68,65,89,56,29
5250,Junior Firpo,77,LWB,,700,3,3,M \ M,80,61,69,71,74,71,"184cm | 6'0""",56,426,1961,66,65,70,68,78,55,59
5251,Angeliño,77,LB,,800,4,3,H \ L,86,64,78,79,70,77,"175cm | 5'9""",44,454,2135,79,87,67,72,84,76,55
5252,Kevin Mbabu,77,RB,,700,3,3,H \ M,91,48,69,73,71,82,"184cm | 6'0""",50,434,1972,79,74,69,73,92,67,39
5253,Caiuby,77,LM,,700,3,4,H \ M,83,74,70,73,38,81,"184cm | 6'0""",-5,419,1959,73,66,37,76,87,73,73
5254,Moussa Sissoko,76,CM,,850,3,2,M \ M,74,72,74,74,64,84,"187cm | 6'2""",147,442,2099,67,58,43,76,77,68,69
5255,Stefan Ristovski,76,RB,,700,3,3,H \ M,87,60,68,74,72,74,"180cm | 5'11""",100,435,1995,73,75,73,65,86,64,57
5256,Hernâni,76,RM,,700,4,2,M \ L,92,67,68,79,29,56,"178cm | 5'10""",94,391,1839,86,70,38,75,92,67,65
5257,Rick Karsdorp,76,RB,,900,3,3,H \ M,87,63,72,74,72,74,"182cm | 6'0""",94,442,2054,65,65,71,65,87,68,53
5258,Riza Durmisi,76,LB,,700,3,3,H \ M,81,62,72,74,71,75,"168cm | 5'6""",69,435,2077,78,91,72,60,83,72,53
5259,Theo Hernández,76,LB,,2K,3,3,M \ M,92,56,65,73,73,77,"184cm | 6'0""",221,436,1972,74,61,72,58,93,47,50
5260,Arthur Masuaku,76,LB,,900,4,2,H \ M,86,63,72,80,70,70,"179cm | 5'10""",125,441,2057,77,82,67,68,86,71,55
5261,Andreas Samaris,76,CDM,,700,2,3,M \ H,58,66,70,70,76,79,"189cm | 6'2""",69,419,2010,56,58,74,65,58,66,59
5262,Dalbert,76,LB,,1.2K,3,3,H \ M,91,58,70,76,71,71,"181cm | 5'11""",125,437,1997,83,67,72,72,91,66,52
5263,Caner Erkin,76,LB,,700,4,2,H \ M,79,74,76,79,69,76,"181cm | 5'11""",36,453,2206,77,70,66,79,79,72,67
5264,Borja Iglesias,76,ST,,1.8K,3,3,H \ M,62,79,61,71,29,76,"187cm | 6'2""",54,378,1766,56,86,31,79,65,70,83
5265,Jeffrey Bruma,76,CB,,10K,2,3,M \ M,61,53,62,60,74,80,"190cm | 6'3""",23,390,1821,50,45,73,49,66,61,38
5266,Daniel Ginczek,76,ST,,800,3,4,H \ M,69,75,51,68,38,80,"190cm | 6'3""",29,381,1778,54,53,30,78,73,58,76
5267,Cyril Théréau,76,LW,,2.7K,4,4,M \ L,70,77,72,77,37,68,"189cm | 6'2""",79,401,1919,69,58,50,80,71,78,80
5268,Jetro Willems,76,LB,,700,3,4,H \ L,78,62,78,77,71,75,"177cm | 5'10""",52,441,2091,73,83,71,68,79,77,54
5269,Francisco Geraldes,76,CAM,,9.7K,4,4,H \ L,76,59,72,83,43,55,"171cm | 5'7""",26,388,1887,86,76,52,73,75,78,55
5270,Wilfried Bony,76,ST,,5K,3,4,M \ L,53,77,59,70,38,72,"182cm | 6'0""",63,369,1823,50,71,24,80,54,65,77
5271,Jean-Kévin Augustin,76,ST,,700,4,3,M \ M,86,76,62,78,30,62,"177cm | 5'10""",109,394,1796,79,78,36,81,87,65,82
5272,Dayot Upamecano,76,CB,,900,2,3,M \ M,79,36,59,62,74,80,"185cm | 6'1""",118,390,1719,61,62,67,35,84,56,39
5273,Ivan Ordets,76,CB,,10K,2,3,M \ M,70,53,52,50,77,81,"194cm | 6'4""",49,383,1735,48,38,78,38,78,34,46
5274,Lasse Schøne,76,CM,,700,3,3,M \ M,55,74,81,76,61,62,"177cm | 5'10""",81,409,2067,68,78,67,66,52,81,67
5275,Cheikhou Kouyaté,76,CDM,,700,3,3,H \ M,72,65,61,69,76,85,"189cm | 6'2""",99,428,1978,62,57,74,72,77,63,65
5276,Enner Valencia,76,ST,,700,4,3,H \ M,87,75,67,75,39,73,"174cm | 5'9""",116,416,1988,80,77,25,74,87,67,75
5277,Serdar Aziz,76,CB,,8.4K,2,3,L \ H,73,32,55,58,75,78,"183cm | 6'0""",44,371,1713,65,62,74,24,72,44,26
5278,Henry Onyekuru,76,LM,,700,4,4,H \ H,90,74,65,80,34,55,"175cm | 5'9""",78,398,1876,91,81,37,70,90,67,78
5279,DeAndre Yedlin,76,RB,,1.6K,3,3,H \ M,93,51,64,75,71,74,"172cm | 5'8""",132,428,1994,85,76,72,69,93,68,40
5280,Milot Rashica,76,RW,,700,3,4,H \ M,90,69,68,79,38,63,"177cm | 5'10""",111,407,1866,90,77,53,68,87,70,69
5281,Rubén Sobrino,76,ST,,10K,3,3,M \ M,82,75,61,79,38,63,"185cm | 6'1""",24,398,1842,78,65,52,74,85,54,78
