,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Age,Weight,Aggression,Balance,Ball_Control,Jumping,Long_Passing,Stamina
3746,Sérgio Oliveira,75,CM,,850,4,3,M \ M,63,74,77,75,53,59,"181cm | 5'11""",-1,401,1951,29,72kg,53,67,77,48,75,54
3747,Néstor Araujo,75,CB,,4.5K,2,3,L \ M,70,41,52,57,75,79,"188cm | 6'2""",0,374,1700,30,87kg,68,50,65,65,60,75
3748,Osama Hawsawi,75,CB,,8.5K,2,3,M \ H,72,57,53,58,74,82,"185cm | 6'1""",3,396,1844,37,75kg,68,70,53,79,57,73
3749,Diego,75,LM,,0,4,2,M \ M,74,73,77,75,47,64,"178cm | 5'10""",-1,410,1953,33,79kg,56,76,75,56,73,66
3750,Léo Bonatini,75,ST,,1K,3,4,M \ M,73,76,65,72,35,73,"185cm | 6'1""",0,394,1877,27,80kg,67,60,75,73,58,67
3751,Sylvester Igboun,75,ST,,900,3,3,H \ M,92,71,65,75,34,80,"173cm | 5'8""",4,417,1984,31,73kg,75,90,71,90,55,86
3752,Christodoulopoulos,75,LM,,650,3,4,H \ M,76,75,73,77,54,68,"183cm | 6'0""",0,423,2009,35,78kg,50,58,79,64,71,74
3753,Ike Opara,75,CB,,950,2,2,M \ H,84,38,52,57,75,83,"188cm | 6'2""",20,389,1790,32,82kg,82,66,59,88,60,77
3754,Ivan Cavaleiro,75,RW,,650,4,4,H \ M,88,71,67,75,38,71,"175cm | 5'9""",2,410,1880,28,73kg,73,72,76,54,62,72
3755,Kieran Tierney,75,LB,,650,2,3,M \ M,84,44,69,71,70,71,"178cm | 5'10""",4,409,1881,24,70kg,75,74,68,65,60,85
3756,Yusuf Yazici,75,CAM,,650,3,4,H \ M,74,71,76,76,48,71,"184cm | 6'0""",4,416,1972,24,78kg,68,69,77,55,70,79
3757,Jonas Svensson,75,RB,,3.5K,2,3,H \ H,80,57,70,70,71,82,"170cm | 5'7""",1,430,2035,28,70kg,82,85,70,72,67,89
3758,Miha Mevlja,75,CB,,650,2,3,M \ H,70,38,60,58,79,75,"190cm | 6'3""",2,380,1741,31,83kg,63,52,58,63,73,71
3759,Emre Akbaba,75,CAM,,650,3,3,H \ H,75,73,75,74,54,65,"180cm | 5'11""",2,416,1968,29,73kg,62,69,77,54,70,80
3760,Hany Mukhtar,75,CAM,,650,4,5,H \ M,79,66,71,81,38,56,"173cm | 5'8""",0,391,1858,26,70kg,36,90,79,71,56,75
3761,Saúl Berjón,75,LM,,1.2K,3,4,M \ L,78,74,74,75,36,69,"178cm | 5'10""",-1,406,1944,35,85kg,58,66,76,74,72,66
3762,Justin Kluivert,75,LW,,3K,4,4,H \ M,86,72,67,81,36,64,"171cm | 5'7""",5,406,1915,22,66kg,64,83,78,68,45,69
3763,Aden Flint,75,CB,,900,2,3,M \ M,49,47,43,43,73,81,"197cm | 6'6""",1,336,1510,32,83kg,79,28,57,61,55,67
3764,Oussama Assaidi,75,LM,,650,5,4,H \ L,82,70,68,81,32,52,"177cm | 5'10""",3,385,1813,33,69kg,43,76,78,46,61,69
3765,Karim Ansarifard,75,ST,,650,3,4,H \ L,79,73,56,74,42,70,"186cm | 6'1""",7,394,1891,31,65kg,74,69,75,82,50,81
3766,Roman Neustädter,75,CB,,750,2,4,L \ M,48,52,66,65,76,73,"188cm | 6'2""",3,380,1830,33,81kg,62,46,74,65,72,78
3767,Andre Blake,75,GK,,650,1,2,M \ M,78,69,67,83,50,69,"193cm | 6'4""",4,416,834,31,79kg,17,42,28,80,33,21
3768,Wout Weghorst,75,ST,,2.2K,2,2,H \ H,60,73,53,66,31,83,"197cm | 6'6""",0,366,1715,29,84kg,73,41,74,79,32,83
3769,Frenkie de Jong,75,CM,,700,3,3,M \ M,76,56,78,83,60,65,"180cm | 5'11""",8,418,1998,24,71kg,62,89,85,71,72,72
3770,Ryan Thomas,75,CM,,650,3,4,M \ H,79,58,72,78,57,66,"175cm | 5'9""",2,410,1930,27,64kg,58,85,76,71,76,79
3771,Imoh Ezekiel,75,ST,,7.3K,3,3,H \ M,92,74,62,73,28,64,"170cm | 5'7""",2,393,1885,28,70kg,48,91,67,93,47,75
3772,Emmanuel Badu,75,CM,,650,3,3,H \ H,82,67,70,77,72,75,"173cm | 5'8""",1,443,2122,31,70kg,72,82,75,90,69,91
3773,Jefferson Nascimento,75,LB,,700,2,2,H \ M,77,71,74,74,70,73,"176cm | 5'9""",1,439,2120,33,72kg,72,79,74,71,75,78
3774,Amato Ciciretti,75,RW,,1.7K,4,4,H \ M,86,67,73,76,29,49,"170cm | 5'7""",4,380,1802,27,62kg,44,77,75,37,73,71
3775,Justin Kluivert,75,LW,,900,4,4,H \ M,86,72,67,81,36,64,"171cm | 5'7""",4,406,1915,22,66kg,64,83,78,68,45,69
3776,Adalberto Peñaranda,75,ST,,700,3,3,H \ M,82,73,68,80,34,65,"183cm | 6'0""",0,402,1895,24,78kg,62,63,81,62,56,65
3777,Salih Uçan,75,CM,,650,4,5,M \ M,73,73,75,76,68,59,"182cm | 6'0""",0,424,2028,27,65kg,67,71,79,60,76,65
3778,Youssef Ait Bennasser,75,CM,,750,3,3,M \ M,75,62,72,77,63,67,"184cm | 6'0""",1,416,1960,25,75kg,67,69,78,79,78,67
3779,Antonio Barreca,75,LB,,700,2,2,H \ M,85,34,62,74,68,71,"180cm | 5'11""",-1,394,1801,26,70kg,62,78,72,67,58,90
3780,Jonathan Biabiany,75,RW,,1.1K,3,3,H \ L,96,65,66,77,28,66,"177cm | 5'10""",1,398,1831,33,73kg,58,80,76,64,54,74
3781,Wout Weghorst,75,ST,,650,2,2,H \ H,60,73,53,66,31,83,"197cm | 6'6""",1,366,1715,29,84kg,73,41,74,79,32,83
3782,Néstor Araujo,75,CB,,650,2,3,L \ M,70,41,52,57,75,79,"188cm | 6'2""",1,374,1700,30,87kg,68,50,65,65,60,75
3783,Mouctar Diakhaby,75,CB,,1.2K,2,3,M \ M,56,37,44,50,75,80,"189cm | 6'2""",6,342,1592,25,78kg,76,34,54,86,44,75
3784,Christodoulopoulos,75,LM,,650,3,4,H \ M,76,75,73,77,54,68,"183cm | 6'0""",2,423,2009,35,78kg,50,58,79,64,71,74
3785,Aden Flint,75,CB,,650,2,3,M \ M,49,47,43,43,73,81,"197cm | 6'6""",-1,336,1510,32,83kg,79,28,57,61,55,67
3786,Stuart Armstrong,75,CAM,,850,3,4,H \ H,84,71,71,75,62,73,"183cm | 6'0""",1,436,2039,29,75kg,67,62,76,73,71,86
3787,Guido Carrillo,75,ST,,700,2,3,M \ M,63,77,54,71,37,79,"191cm | 6'3""",0,381,1804,30,87kg,73,63,75,70,58,73
3788,Ximo Navarro,75,CB,,750,2,3,M \ M,78,47,65,67,74,77,"178cm | 5'10""",2,408,1912,31,71kg,80,72,69,83,61,87
3789,Luca Rizzo,75,RM,,650,3,4,H \ M,74,61,74,76,62,74,"188cm | 6'2""",0,421,1970,29,80kg,64,58,78,58,74,78
3790,Pablo Maffeo Becerra,75,RWB,,750,2,3,M \ M,85,52,67,78,73,68,"173cm | 5'8""",3,423,1924,24,66kg,70,92,80,65,63,75
3791,Rodolfo Pizarro,75,CAM,,700,3,4,H \ M,85,68,74,76,68,70,"173cm | 5'8""",2,441,2069,27,64kg,50,75,77,70,72,86
3792,Salvador Agra,75,RM,,1.4K,4,3,H \ L,93,73,67,79,35,50,"166cm | 5'5""",2,397,1916,30,61kg,55,91,76,63,66,77
3793,Bobby Wood,75,ST,,800,3,3,H \ M,85,74,59,74,28,73,"180cm | 5'11""",0,393,1860,29,79kg,60,76,73,83,62,73
3794,Felipe Mora,75,ST,,650,3,3,M \ L,82,74,55,72,26,64,"175cm | 5'9""",-1,373,1750,28,72kg,39,71,73,81,64,70
3795,Diego González,75,CM,,650,2,3,M \ H,70,67,71,71,73,81,"172cm | 5'8""",-1,433,2002,33,73kg,84,63,73,67,75,91
3796,Salvador Agra,75,RM,,650,4,3,H \ L,93,73,67,79,35,50,"166cm | 5'5""",0,397,1916,30,61kg,55,91,76,63,66,77
3797,Fabián Castillo,75,LM,,650,4,4,H \ L,93,71,63,82,44,65,"173cm | 5'8""",0,418,1950,29,68kg,66,86,79,52,56,81
3798,Amato Ciciretti,75,RW,,650,4,4,H \ M,86,67,73,76,29,49,"170cm | 5'7""",0,380,1802,27,62kg,44,77,75,37,73,71
3799,Dwight Gayle,75,ST,,850,3,4,M \ M,83,76,55,73,25,60,"177cm | 5'10""",2,372,1795,31,73kg,46,80,71,71,53,66
3800,Jonathan Biabiany,75,RW,,650,3,3,H \ L,96,65,66,77,28,66,"177cm | 5'10""",1,398,1831,33,73kg,58,80,76,64,54,74
3801,Ryan Thomas,75,CM,,650,3,4,M \ H,79,58,72,78,57,66,"175cm | 5'9""",1,410,1930,27,64kg,58,85,76,71,76,79
3802,Cristiano Ronaldo,94,ST,,622K,5,4,H \ L,90,93,81,90,35,79,"187cm | 6'2""",9280,468,2265,36,83kg,63,70,94,95,77,88
3803,Lionel Messi,94,CF,,302K,4,4,M \ M,88,91,88,96,32,61,"170cm | 5'7""",5512,456,2237,34,72kg,48,95,96,68,87,72
3804,Neymar Jr,92,LW,,109K,5,5,H \ M,92,84,83,95,32,59,"175cm | 5'9""",5363,445,2178,29,68kg,56,84,95,61,78,81
3805,De Gea,91,GK,,29.75K,1,3,M \ M,90,85,87,94,57,88,"193cm | 6'4""",2333,501,1095,31,76kg,38,43,42,67,51,43
3806,Kevin De Bruyne,91,CAM,,49K,4,5,H \ H,77,86,92,87,60,78,"181cm | 5'11""",3042,480,2312,30,70kg,76,77,91,63,91,90
3807,Luis Suárez,91,ST,,42K,3,4,H \ M,80,90,79,87,52,85,"182cm | 6'0""",1824,473,2280,34,86kg,87,83,90,69,64,90
3808,Eden Hazard,91,LW,,74K,4,4,H \ M,91,82,86,94,35,67,"173cm | 5'8""",2126,455,2186,30,74kg,54,94,94,56,83,83
3809,Luka Modric,91,CM,,39.75K,4,4,H \ H,76,76,90,91,70,67,"172cm | 5'8""",434,470,2312,36,66kg,62,94,93,68,88,89
3810,Sergio Ramos,91,CB,,36.5K,3,3,H \ M,75,63,71,72,91,84,"184cm | 6'0""",1657,456,2201,35,82kg,84,66,84,93,72,84
3811,Robert Lewandowski,90,ST,,31.25K,4,4,H \ M,78,89,75,85,41,82,"184cm | 6'0""",1679,450,2187,33,80kg,80,78,89,84,65,78
3812,Manuel Neuer,90,GK,,33K,1,4,M \ M,91,88,91,88,54,88,"193cm | 6'4""",1069,500,1102,35,92kg,29,35,48,77,59,43
3813,Thibaut Courtois,90,GK,,25.75K,1,3,M \ M,87,91,74,88,46,87,"199cm | 6'6""",766,473,955,29,96kg,23,45,23,68,35,38
3814,Toni Kroos,90,CM,,31K,3,5,M \ M,67,82,89,82,74,69,"183cm | 6'0""",485,463,2228,31,76kg,60,71,90,30,93,75
3815,Diego Godín,90,CB,,29K,2,3,M \ H,68,48,65,64,89,84,"187cm | 6'2""",303,418,1980,35,78kg,88,54,76,91,70,66
3816,Jan Oblak,90,GK,,26.75K,1,3,M \ M,86,92,78,89,43,88,"188cm | 6'2""",380,476,968,28,87kg,34,49,16,76,26,41
3817,Harry Kane,90,ST,,35.5K,3,4,H \ H,70,91,81,81,47,85,"188cm | 6'2""",99,455,2216,28,89kg,77,71,84,79,84,91
3818,Giorgio Chiellini,90,CB,,29K,2,3,M \ H,70,46,57,60,92,84,"187cm | 6'2""",38,409,1918,37,85kg,94,55,57,91,60,62
3819,Giorgio Chiellini,89,CB,,29K,2,3,M \ H,69,46,56,60,91,82,"187cm | 6'2""",328,404,1904,37,85kg,92,55,57,89,59,61
3820,Paulo Dybala,89,CAM,,27.75K,4,3,H \ M,85,85,84,91,28,66,"177cm | 5'10""",2245,439,2150,28,75kg,48,85,92,75,75,80
3821,Sergio Agüero,89,ST,,27.5K,4,4,H \ M,84,89,76,89,28,73,"173cm | 5'8""",3887,439,2131,33,70kg,65,91,89,81,63,76
3822,David Silva,89,CAM,,22K,4,2,H \ M,66,74,87,91,50,60,"173cm | 5'8""",-51,428,2130,35,67kg,56,90,93,64,81,78
3823,Marc-André ter Stegen,89,GK,,24K,1,4,M \ M,87,85,88,90,38,85,"187cm | 6'2""",190,473,952,29,85kg,43,43,18,79,38,35
3824,N'Golo Kanté,89,CDM,,33K,2,3,M \ H,80,66,77,81,87,84,"168cm | 5'6""",5937,475,2220,30,68kg,90,92,80,77,81,96
3825,Mats Hummels,89,CB,,25.75K,3,3,H \ M,65,58,76,73,90,76,"191cm | 6'3""",-49,438,2108,33,92kg,69,60,81,68,85,66
3826,Harry Kane,89,ST,,34.75K,3,4,H \ H,70,90,79,81,47,83,"188cm | 6'2""",1202,450,2198,28,89kg,76,71,84,78,82,89
3827,Isco,89,CAM,,23.5K,4,3,H \ M,72,81,85,92,61,62,"176cm | 5'9""",88,453,2186,29,79kg,58,90,95,64,84,70
3828,Edinson Cavani,89,ST,,27.5K,3,4,H \ H,76,87,72,80,52,83,"185cm | 6'1""",142,450,2190,34,77kg,84,59,82,88,52,92
3829,Antoine Griezmann,89,ST,,25.5K,4,3,H \ H,86,86,81,88,50,70,"176cm | 5'9""",3103,461,2252,30,73kg,69,80,90,90,76,81
3830,Sergio Busquets,89,CDM,,27.5K,3,3,M \ M,51,62,80,81,86,80,"189cm | 6'2""",-11,440,2114,33,76kg,85,54,88,66,80,86
3831,Paul Pogba,88,CM,,38K,5,4,H \ L,75,79,86,85,69,87,"191cm | 6'3""",4567,481,2322,28,84kg,78,64,90,85,90,90
3832,Coutinho,88,LW,,23.75K,5,4,H \ H,81,81,86,91,45,64,"172cm | 5'8""",536,448,2168,29,68kg,55,93,92,59,81,79
3833,Sergio Busquets,88,CDM,,37.75K,3,3,M \ M,43,62,79,78,85,80,"189cm | 6'2""",-201,427,2077,33,76kg,85,52,85,66,79,86
3834,James Rodríguez,88,CAM,,18.25K,4,3,M \ M,72,86,88,86,50,67,"181cm | 5'11""",242,449,2198,30,78kg,64,76,90,54,83,70
3835,Mohamed Salah,88,RW,,27.75K,4,3,H \ M,92,84,79,89,45,72,"175cm | 5'9""",2778,461,2175,29,71kg,63,88,88,68,72,84
3836,Christian Eriksen,88,CAM,,18.5K,4,5,H \ M,74,82,89,86,53,64,"181cm | 5'11""",1518,448,2160,29,76kg,46,81,91,50,87,92
3837,Hugo Lloris,88,GK,,16K,1,1,M \ M,88,84,68,92,65,83,"188cm | 6'2""",102,480,985,34,82kg,31,54,34,74,50,41
3838,Gareth Bale,88,RW,,31K,4,3,H \ M,95,88,84,85,58,76,"185cm | 6'1""",2449,486,2313,32,81kg,65,65,85,87,80,75
3839,Marcelo,88,LB,,34.75K,5,4,H \ L,82,71,83,90,81,82,"174cm | 5'9""",833,489,2330,33,80kg,84,86,92,76,76,91
3840,Casemiro,88,CDM,,17K,2,3,M \ H,62,69,75,72,87,88,"185cm | 6'1""",96,453,2187,29,84kg,87,66,78,88,82,87
3841,Gonzalo Higuaín,88,ST,,20.25K,3,4,H \ M,73,87,70,83,31,74,"186cm | 6'1""",187,418,2012,34,89kg,50,69,85,79,59,70
3842,Lorenzo Insigne,88,LW,,17K,4,4,H \ M,90,76,84,91,36,50,"163cm | 5'4""",-13,427,2053,30,59kg,34,93,93,53,78,75
3843,Thiago Silva,88,CB,,19K,2,3,H \ H,71,54,73,70,88,79,"183cm | 6'0""",131,435,2113,37,82kg,76,68,80,90,80,74
3844,Gianluigi Buffon,88,GK,,15K,1,2,M \ M,88,87,74,83,49,90,"192cm | 6'4""",-140,471,982,43,92kg,38,49,28,75,35,39
3845,Samir Handanovic,88,GK,,14.5K,1,2,M \ M,87,86,69,89,51,89,"193cm | 6'4""",311,471,911,37,92kg,25,36,16,78,34,41
3846,Gonzalo Higuaín,88,ST,,19K,3,4,H \ M,73,87,70,83,31,74,"186cm | 6'1""",85,418,2012,34,89kg,50,69,85,79,59,70
3847,Kylian Mbappe Lottin,88,RW,,49K,5,4,H \ M,96,83,80,90,39,73,"178cm | 5'10""",1129,461,2167,23,73kg,62,83,91,76,73,84
3848,Marco Reus,88,CAM,,24.75K,4,4,M \ M,86,87,85,87,47,69,"180cm | 5'11""",1581,461,2222,32,71kg,52,81,87,75,73,73
3849,Virgil van Dijk,88,CB,,74.5K,2,3,M \ M,75,61,69,72,87,86,"193cm | 6'4""",1301,450,2095,30,92kg,82,50,75,87,80,72
3850,Aubameyang,88,ST,,20.5K,4,4,M \ L,94,85,76,82,37,71,"187cm | 6'2""",580,445,2117,32,80kg,43,71,84,80,64,77
3851,Kalidou Koulibaly,88,CB,,17.5K,2,3,H \ H,73,26,49,60,89,87,"187cm | 6'2""",84,384,1690,30,89kg,88,40,60,81,51,71
3852,Romelu Lukaku,87,ST,,16.5K,3,4,M \ M,84,84,76,75,35,87,"190cm | 6'3""",1483,441,2069,28,94kg,76,46,74,71,74,84
3853,Alexis Sánchez,87,LW,,14K,4,3,H \ H,82,83,79,89,45,77,"169cm | 5'7""",156,455,2221,33,74kg,79,87,87,87,75,83
3854,Ivan Rakitic,87,CM,,10.75K,3,3,H \ H,62,84,87,82,72,69,"184cm | 6'0""",102,456,2214,33,78kg,67,66,87,39,90,84
3855,Piqué,87,CB,,18K,2,3,H \ M,55,61,69,66,87,76,"194cm | 6'4""",-305,414,1978,34,85kg,72,36,78,74,80,65
3856,Jordi Alba,87,LB,,13.5K,3,3,H \ M,93,69,79,83,79,72,"170cm | 5'7""",387,475,2249,32,68kg,75,85,84,81,74,91
3857,Samuel Umtiti,87,CB,,18K,2,3,M \ H,72,64,71,72,88,82,"182cm | 6'0""",406,449,2163,28,75kg,81,66,77,89,73,78
3858,Jan Vertonghen,87,CB,,17.75K,3,3,H \ H,63,63,73,72,88,79,"189cm | 6'2""",126,438,2118,34,86kg,84,60,76,85,74,75
3859,Aubameyang,87,ST,,16.75K,4,4,M \ L,94,84,75,80,37,70,"187cm | 6'2""",4222,440,2098,32,80kg,43,70,82,79,64,76
3860,Keylor Navas,87,GK,,9.9K,1,3,M \ M,90,81,75,90,54,82,"185cm | 6'1""",49,472,994,35,80kg,32,61,19,74,37,39
3861,Dries Mertens,87,CF,,10.5K,4,4,H \ L,89,83,80,90,34,55,"169cm | 5'7""",1682,431,2085,34,61kg,59,92,89,60,74,75
3862,Kalidou Koulibaly,87,CB,,16.25K,2,3,H \ H,72,26,46,60,88,86,"187cm | 6'2""",594,378,1672,30,89kg,87,40,60,81,48,71
3863,Marek Hamšik,87,CM,,27.25K,3,5,H \ M,70,80,84,84,72,69,"183cm | 6'0""",244,459,2229,34,79kg,56,66,87,71,83,84
3864,Kylian Mbappe Lottin,87,RW,,33.5K,5,4,H \ M,96,81,79,89,39,72,"178cm | 5'10""",6864,456,2152,23,73kg,62,83,90,75,73,83
3865,Ciro Immobile,87,ST,,13K,3,4,H \ M,82,87,63,82,39,76,"185cm | 6'1""",1071,429,2038,31,85kg,77,63,83,77,49,75
3866,Mauro Icardi,87,ST,,10K,3,4,M \ L,78,85,61,79,36,72,"181cm | 5'11""",634,411,1982,28,75kg,56,76,81,94,54,72
3867,Andrés Iniesta Luján,87,CM,,9.6K,4,4,H \ M,69,70,87,90,61,57,"171cm | 5'7""",78,434,2114,37,68kg,58,84,94,47,86,55
3868,Raheem Sterling,87,RW,,13K,4,3,H \ M,93,77,79,88,47,57,"170cm | 5'7""",265,441,2063,27,69kg,38,94,88,58,69,79
3869,Fernandinho,87,CDM,,10K,3,4,M \ H,67,74,80,79,85,80,"179cm | 5'10""",9,465,2233,36,67kg,88,78,82,76,83,80
3870,Alisson,87,GK,,9K,1,3,M \ M,84,82,87,89,54,87,"191cm | 6'3""",-22,483,975,29,91kg,28,37,30,54,45,33
3871,Toby Alderweireld,87,CB,,14.5K,2,3,M \ M,65,57,74,69,89,79,"186cm | 6'1""",27,433,2078,32,81kg,81,52,73,85,83,74
3872,Thiago,87,CM,,12K,5,3,M \ M,73,75,85,90,68,63,"174cm | 5'9""",-49,454,2243,30,70kg,57,86,91,75,88,75
3873,Marek Hamšik,87,CM,,0,3,5,H \ M,70,80,84,84,72,69,"183cm | 6'0""",-250,459,2229,34,79kg,56,66,87,71,83,84
3874,Douglas Costa,86,LM,,11.5K,5,3,H \ M,95,75,81,91,43,65,"172cm | 5'8""",637,450,2141,31,70kg,55,91,91,61,68,78
3875,Alex Sandro,86,LB,,14.25K,3,3,H \ H,85,65,77,81,82,83,"180cm | 5'11""",1576,473,2242,30,80kg,82,78,81,79,71,92
3876,Leonardo Bonucci,86,CB,,11K,2,3,L \ H,61,58,69,71,87,80,"190cm | 6'3""",-38,426,2050,34,85kg,82,52,75,85,85,70
3877,Medhi Benatia,86,CB,,13K,2,3,M \ H,70,45,54,65,87,85,"189cm | 6'2""",296,406,1850,34,94kg,86,53,64,85,65,69
3878,Miralem Pjanic,86,CM,,5.2K,3,4,M \ M,66,70,86,86,73,69,"178cm | 5'10""",-55,450,2225,31,72kg,70,79,89,61,85,77
3879,Nemanja Matic,86,CDM,,6.9K,3,3,M \ H,56,71,79,76,83,83,"194cm | 6'4""",76,448,2148,33,85kg,81,50,79,67,84,84
3880,Ederson,86,GK,,5.3K,1,3,M \ M,85,80,90,87,64,82,"188cm | 6'2""",645,488,1105,28,86kg,35,48,37,58,55,41
3881,Fernandinho,86,CDM,,13K,3,4,M \ H,67,74,78,79,83,79,"179cm | 5'10""",333,460,2215,36,67kg,87,78,82,76,81,79
3882,Leroy Sané,86,LW,,12.5K,4,3,H \ M,95,81,78,86,38,70,"183cm | 6'0""",1482,448,2116,25,75kg,61,81,85,64,64,79
3883,Nicolás Otamendi,86,CB,,6.6K,2,3,H \ H,60,57,63,61,86,80,"183cm | 6'0""",-21,407,1960,33,81kg,91,62,70,92,72,67
3884,Azpilicueta,86,CB,,11.25K,2,3,M \ M,76,55,78,74,87,77,"178cm | 5'10""",595,447,2151,32,78kg,82,73,79,76,80,87
3885,Jérôme Boateng,86,CB,,10K,2,4,M \ M,73,50,72,66,85,83,"192cm | 6'4""",341,429,1997,33,90kg,81,52,70,75,84,69
3886,Thiago,86,CM,,18.5K,5,3,M \ M,73,74,84,89,67,63,"174cm | 5'9""",9,450,2229,30,70kg,57,86,90,75,87,75
3887,Thomas Müller,86,CF,,7K,3,4,H \ H,74,83,80,78,50,71,"186cm | 6'1""",-68,436,2130,32,75kg,57,72,82,81,72,87
3888,Roberto Firmino,86,CF,,9K,4,4,H \ H,77,83,80,86,61,78,"181cm | 5'11""",1936,465,2230,30,76kg,73,81,88,81,75,90
3889,Sadio Mané,86,LW,,15K,4,4,H \ M,94,80,76,87,42,73,"175cm | 5'9""",1532,452,2134,29,69kg,73,86,86,75,71,84
3890,Mesut Özil,86,CAM,,7.1K,4,2,M \ L,70,73,86,84,24,58,"180cm | 5'11""",-275,395,1938,33,76kg,48,70,90,48,82,69
3891,Raphaël Varane,86,CB,,15K,2,3,M \ H,84,45,61,65,86,80,"191cm | 6'3""",2978,421,1927,28,81kg,77,40,77,79,76,73
3892,Marco Verratti,86,CM,,6K,4,4,M \ H,65,60,84,89,79,66,"165cm | 5'5""",-218,443,2178,29,60kg,89,94,88,64,89,77
3893,Ivan Perišic,86,LM,,8.9K,4,5,M \ M,86,80,80,83,62,78,"186cm | 6'1""",600,469,2245,32,80kg,65,74,85,84,77,89
3894,Naldo,86,CB,,21.75K,2,4,M \ M,63,69,64,62,87,74,"198cm | 6'6""",98,419,1987,39,91kg,73,36,68,45,70,61
3895,Parejo,86,CM,,14.75K,3,4,M \ L,47,80,88,79,71,71,"182cm | 6'0""",-250,436,2165,32,74kg,63,72,84,51,87,78
3896,Naldo,86,CB,,6.5K,2,4,M \ M,63,69,64,62,87,74,"198cm | 6'6""",-22,419,1987,39,91kg,73,36,68,45,70,61
3897,Joshua Kimmich,86,RB,,12K,3,4,H \ L,73,68,84,82,79,74,"176cm | 5'9""",-107,460,2218,26,70kg,75,83,85,80,80,86
3898,Wojciech Szczesny,86,GK,,8K,1,3,M \ M,86,83,73,88,52,84,"195cm | 6'5""",76,466,-,31,90kg,,,,,,
3899,Milan Škriniar,86,CB,,9.8K,2,4,M \ H,73,41,58,62,88,84,"187cm | 6'2""",2,406,1837,26,80kg,88,48,67,79,69,78
3900,Sami Khedira,85,CM,,3.5K,2,4,H \ H,57,76,80,78,81,83,"189cm | 6'2""",5,455,2190,34,90kg,82,54,84,68,82,78
3901,Blaise Matuidi,85,CDM,,6K,2,2,H \ H,78,68,77,79,83,83,"180cm | 5'11""",966,468,2230,34,75kg,86,79,79,84,77,94
3902,Marco Reus,85,LM,,18K,4,4,M \ M,85,86,82,86,44,64,"180cm | 5'11""",942,447,2165,32,71kg,49,81,86,70,71,68
3903,Raheem Sterling,85,RW,,11K,4,3,H \ M,93,73,76,87,47,56,"170cm | 5'7""",-18,432,2022,27,69kg,38,93,87,57,67,78
3904,Vincent Kompany,85,CB,,3.4K,2,3,M \ H,56,54,65,66,85,81,"190cm | 6'3""",-9,407,1941,35,85kg,87,41,70,72,66,66
3905,Riyad Mahrez,85,RW,,5K,5,4,M \ M,85,79,81,90,37,59,"179cm | 5'10""",1024,431,2065,30,67kg,48,88,89,61,76,76
3906,Arturo Vidal,85,CDM,,4.9K,3,4,M \ M,57,80,79,78,84,83,"180cm | 5'11""",325,461,2288,34,75kg,93,75,82,85,78,83
3907,Joshua Kimmich,85,RB,,13.5K,3,4,H \ L,73,68,83,82,77,73,"176cm | 5'9""",-144,456,2205,26,70kg,74,83,85,79,80,85
3908,Arjen Robben,85,RM,,9K,4,2,H \ L,79,85,81,88,32,62,"180cm | 5'11""",69,427,2083,37,80kg,47,90,88,60,71,64
3909,Franck Ribéry,85,LM,,6K,5,4,M \ M,78,76,82,88,30,57,"170cm | 5'7""",11,411,1988,38,72kg,51,91,88,34,74,59
3910,David Alaba,85,LB,,14K,3,4,H \ M,82,73,80,80,81,75,"180cm | 5'11""",279,471,2289,29,76kg,69,77,83,82,80,87
3911,Virgil van Dijk,85,CB,,31.25K,2,3,M \ M,71,60,67,70,85,84,"193cm | 6'4""",4471,437,2053,30,92kg,81,49,73,85,78,71
3912,Fabinho,85,CDM,,6K,3,2,M \ M,71,69,78,77,84,84,"188cm | 6'2""",4504,463,2206,28,78kg,85,67,82,75,78,93
3913,Alisson,85,GK,,9K,1,3,M \ M,82,81,85,88,54,83,"191cm | 6'3""",166,473,963,29,91kg,27,37,30,52,44,32
3914,Toby Alderweireld,85,CB,,12.25K,2,3,M \ M,62,57,72,66,88,78,"186cm | 6'1""",49,423,2045,32,81kg,80,50,70,84,81,74
3915,Marco Asensio,85,LW,,6.8K,4,3,M \ M,81,84,83,85,43,60,"182cm | 6'0""",152,436,2074,25,76kg,45,76,86,58,82,72
3916,Yacine Brahimi,85,LM,,2.2K,4,3,H \ M,80,75,78,90,41,59,"175cm | 5'9""",-39,423,2065,31,66kg,46,87,86,72,72,85
3917,Kostas Manolas,85,CB,,3.4K,2,2,L \ H,83,18,42,62,86,82,"189cm | 6'2""",737,373,1672,30,83kg,86,59,65,86,61,76
3918,Edin Džeko,85,ST,,2.4K,2,5,M \ M,66,85,71,75,46,73,"193cm | 6'4""",92,416,1951,35,84kg,51,36,84,66,72,76
3919,Diego Costa,85,ST,,4K,2,4,H \ M,75,83,64,76,49,87,"188cm | 6'2""",241,434,2031,33,86kg,93,53,83,64,52,76
3920,Koke,85,LM,,5.6K,3,4,H \ H,69,75,88,82,69,78,"176cm | 5'9""",-40,461,2193,29,74kg,71,78,86,61,89,84
3921,Saúl,85,CM,,5K,3,4,M \ H,70,77,79,82,78,76,"184cm | 6'0""",162,462,2200,27,77kg,69,68,85,79,83,81
